,y_train
11531,talk.politics.guns
11532,talk.politics.guns
11533,talk.politics.guns
11534,talk.politics.guns
11535,talk.politics.guns
11536,talk.politics.guns
11537,talk.politics.guns
11538,talk.politics.guns
11539,talk.politics.guns
11540,talk.politics.guns
11541,talk.politics.guns
11542,talk.politics.guns
11543,talk.politics.guns
11544,talk.politics.guns
11545,talk.politics.guns
11546,talk.politics.guns
11547,talk.politics.guns
11548,talk.politics.guns
11549,talk.politics.guns
11550,talk.politics.guns
11551,talk.politics.guns
11552,talk.politics.guns
11553,talk.politics.guns
11554,talk.politics.guns
11555,talk.politics.guns
11556,talk.politics.guns
11557,talk.politics.guns
11558,talk.politics.guns
11559,talk.politics.guns
11560,talk.politics.guns
11561,talk.politics.guns
11562,talk.politics.guns
11563,talk.politics.guns
11564,talk.politics.guns
11565,talk.politics.guns
11566,talk.politics.guns
11567,talk.politics.guns
11568,talk.politics.guns
11569,talk.politics.guns
11570,talk.politics.guns
11571,talk.politics.guns
11572,talk.politics.guns
11573,talk.politics.guns
11574,talk.politics.guns
11575,talk.politics.guns
11576,talk.politics.guns
11577,talk.politics.guns
11578,talk.politics.guns
11579,talk.politics.guns
11580,talk.politics.guns
11581,talk.politics.guns
11582,talk.politics.guns
11583,talk.politics.guns
11584,talk.politics.guns
11585,talk.politics.guns
11586,talk.politics.guns
11587,talk.politics.guns
11588,talk.politics.guns
11589,talk.politics.guns
11590,talk.politics.guns
11591,talk.politics.guns
11592,talk.politics.guns
11593,talk.politics.guns
11594,talk.politics.guns
11595,talk.politics.guns
11596,talk.politics.guns
11597,talk.politics.guns
11598,talk.politics.guns
11599,talk.politics.guns
11600,talk.politics.guns
11601,talk.politics.guns
11602,talk.politics.guns
11603,talk.politics.guns
11604,talk.politics.guns
11605,talk.politics.guns
11606,talk.politics.guns
11607,talk.politics.guns
11608,talk.politics.guns
11609,talk.politics.guns
11610,talk.politics.guns
11611,talk.politics.guns
11612,talk.politics.guns
11613,talk.politics.guns
11614,talk.politics.guns
11615,talk.politics.guns
11616,talk.politics.guns
11617,talk.politics.guns
11618,talk.politics.guns
11619,talk.politics.guns
11620,talk.politics.guns
11621,talk.politics.guns
11622,talk.politics.guns
11623,talk.politics.guns
11624,talk.politics.guns
11625,talk.politics.guns
11626,talk.politics.guns
11627,talk.politics.guns
11628,talk.politics.guns
11629,talk.politics.guns
11630,talk.politics.guns
11631,talk.politics.guns
11632,talk.politics.guns
11633,talk.politics.guns
11634,talk.politics.guns
11635,talk.politics.guns
11636,talk.politics.guns
11637,talk.politics.guns
11638,talk.politics.guns
11639,talk.politics.guns
11640,talk.politics.guns
11641,talk.politics.guns
11642,talk.politics.guns
11643,talk.politics.guns
11644,talk.politics.guns
11645,talk.politics.guns
11646,talk.politics.guns
11647,talk.politics.guns
11648,talk.politics.guns
11649,talk.politics.guns
11650,talk.politics.guns
11651,talk.politics.guns
11652,talk.politics.guns
11653,talk.politics.guns
11654,talk.politics.guns
11655,talk.politics.guns
11656,talk.politics.guns
11657,talk.politics.guns
11658,talk.politics.guns
11659,talk.politics.guns
11660,talk.politics.guns
11661,talk.politics.guns
11662,talk.politics.guns
11663,talk.politics.guns
11664,talk.politics.guns
11665,talk.politics.guns
11666,talk.politics.guns
11667,talk.politics.guns
11668,talk.politics.guns
11669,talk.politics.guns
11670,talk.politics.guns
11671,talk.politics.guns
11672,talk.politics.guns
11673,talk.politics.guns
11674,talk.politics.guns
11675,talk.politics.guns
11676,talk.politics.guns
11677,talk.politics.guns
11678,talk.politics.guns
11679,talk.politics.guns
11680,talk.politics.guns
11681,talk.politics.guns
11682,talk.politics.guns
11683,talk.politics.guns
11684,talk.politics.guns
11685,talk.politics.guns
11686,talk.politics.guns
11687,talk.politics.guns
11688,talk.politics.guns
11689,talk.politics.guns
11690,talk.politics.guns
11691,talk.politics.guns
11692,talk.politics.guns
11693,talk.politics.guns
11694,talk.politics.guns
11695,talk.politics.guns
11696,talk.politics.guns
11697,talk.politics.guns
11698,talk.politics.guns
11699,talk.politics.guns
11700,talk.politics.guns
11701,talk.politics.guns
11702,talk.politics.guns
11703,talk.politics.guns
11704,talk.politics.guns
11705,talk.politics.guns
11706,talk.politics.guns
11707,talk.politics.guns
11708,talk.politics.guns
11709,talk.politics.guns
11710,talk.politics.guns
11711,talk.politics.guns
11712,talk.politics.guns
11713,talk.politics.guns
11714,talk.politics.guns
11715,talk.politics.guns
11716,talk.politics.guns
11717,talk.politics.guns
11718,talk.politics.guns
11719,talk.politics.guns
11720,talk.politics.guns
11721,talk.politics.guns
11722,talk.politics.guns
11723,talk.politics.guns
11724,talk.politics.guns
11725,talk.politics.guns
11726,talk.politics.guns
11727,talk.politics.guns
11728,talk.politics.guns
11729,talk.politics.guns
11730,talk.politics.guns
11731,talk.politics.guns
11732,talk.politics.guns
11733,talk.politics.guns
11734,talk.politics.guns
11735,talk.politics.guns
11736,talk.politics.guns
11737,talk.politics.guns
11738,talk.politics.guns
11739,talk.politics.guns
11740,talk.politics.guns
11741,talk.politics.guns
11742,talk.politics.guns
11743,talk.politics.guns
11744,talk.politics.guns
11745,talk.politics.guns
11746,talk.politics.guns
11747,talk.politics.guns
11748,talk.politics.guns
11749,talk.politics.guns
11750,talk.politics.guns
11751,talk.politics.guns
11752,talk.politics.guns
11753,talk.politics.guns
11754,talk.politics.guns
11755,talk.politics.guns
11756,talk.politics.guns
11757,talk.politics.guns
11758,talk.politics.guns
11759,talk.politics.guns
11760,talk.politics.guns
11761,talk.politics.guns
11762,talk.politics.guns
11763,talk.politics.guns
11764,talk.politics.guns
11765,talk.politics.guns
11766,talk.politics.guns
11767,talk.politics.guns
11768,talk.politics.guns
11769,talk.politics.guns
11770,talk.politics.guns
11771,talk.politics.guns
11772,talk.politics.guns
11773,talk.politics.guns
11774,talk.politics.guns
11775,talk.politics.guns
11776,talk.politics.guns
11777,talk.politics.guns
11778,talk.politics.guns
11779,talk.politics.guns
11780,talk.politics.guns
11781,talk.politics.guns
11782,talk.politics.guns
11783,talk.politics.guns
11784,talk.politics.guns
11785,talk.politics.guns
11786,talk.politics.guns
11787,talk.politics.guns
11788,talk.politics.guns
11789,talk.politics.guns
11790,talk.politics.guns
11791,talk.politics.guns
11792,talk.politics.guns
11793,talk.politics.guns
11794,talk.politics.guns
11795,talk.politics.guns
11796,talk.politics.guns
11797,talk.politics.guns
11798,talk.politics.guns
11799,talk.politics.guns
11800,talk.politics.guns
11801,talk.politics.guns
11802,talk.politics.guns
11803,talk.politics.guns
11804,talk.politics.guns
11805,talk.politics.guns
11806,talk.politics.guns
11807,talk.politics.guns
11808,talk.politics.guns
11809,talk.politics.guns
11810,talk.politics.guns
11811,talk.politics.guns
11812,talk.politics.guns
11813,talk.politics.guns
11814,talk.politics.guns
11815,talk.politics.guns
11816,talk.politics.guns
11817,talk.politics.guns
11818,talk.politics.guns
11819,talk.politics.guns
11820,talk.politics.guns
11821,talk.politics.guns
11822,talk.politics.guns
11823,talk.politics.guns
11824,talk.politics.guns
11825,talk.politics.guns
11826,talk.politics.guns
11827,talk.politics.guns
11828,talk.politics.guns
11829,talk.politics.guns
11830,talk.politics.guns
11831,talk.politics.guns
11832,talk.politics.guns
11833,talk.politics.guns
11834,talk.politics.guns
11835,talk.politics.guns
11836,talk.politics.guns
11837,talk.politics.guns
11838,talk.politics.guns
11839,talk.politics.guns
11840,talk.politics.guns
11841,talk.politics.guns
11842,talk.politics.guns
11843,talk.politics.guns
11844,talk.politics.guns
11845,talk.politics.guns
11846,talk.politics.guns
11847,talk.politics.guns
11848,talk.politics.guns
11849,talk.politics.guns
11850,talk.politics.guns
11851,talk.politics.guns
11852,talk.politics.guns
11853,talk.politics.guns
11854,talk.politics.guns
11855,talk.politics.guns
11856,talk.politics.guns
11857,talk.politics.guns
11858,talk.politics.guns
11859,talk.politics.guns
11860,talk.politics.guns
11861,talk.politics.guns
11862,talk.politics.guns
11863,talk.politics.guns
11864,talk.politics.guns
11865,talk.politics.guns
11866,talk.politics.guns
11867,talk.politics.guns
11868,talk.politics.guns
11869,talk.politics.guns
11870,talk.politics.guns
11871,talk.politics.guns
11872,talk.politics.guns
11873,talk.politics.guns
11874,talk.politics.guns
11875,talk.politics.guns
11876,talk.politics.guns
11877,talk.politics.guns
11878,talk.politics.guns
11879,talk.politics.guns
11880,talk.politics.guns
11881,talk.politics.guns
11882,talk.politics.guns
11883,talk.politics.guns
11884,talk.politics.guns
11885,talk.politics.guns
11886,talk.politics.guns
11887,talk.politics.guns
11888,talk.politics.guns
11889,talk.politics.guns
11890,talk.politics.guns
11891,talk.politics.guns
11892,talk.politics.guns
11893,talk.politics.guns
11894,talk.politics.guns
11895,talk.politics.guns
11896,talk.politics.guns
11897,talk.politics.mideast
11898,talk.politics.mideast
11899,talk.politics.mideast
11900,talk.politics.mideast
11901,talk.politics.mideast
11902,talk.politics.mideast
11903,talk.politics.mideast
11904,talk.politics.mideast
11905,talk.politics.mideast
11906,talk.politics.mideast
11907,talk.politics.mideast
11908,talk.politics.mideast
11909,talk.politics.mideast
11910,talk.politics.mideast
11911,talk.politics.mideast
11912,talk.politics.mideast
11913,talk.politics.mideast
11914,talk.politics.mideast
11915,talk.politics.mideast
11916,talk.politics.mideast
11917,talk.politics.mideast
11918,talk.politics.mideast
11919,talk.politics.mideast
11920,talk.politics.mideast
11921,talk.politics.mideast
11922,talk.politics.mideast
11923,talk.politics.mideast
11924,talk.politics.mideast
11925,talk.politics.mideast
11926,talk.politics.mideast
11927,talk.politics.mideast
11928,talk.politics.mideast
11929,talk.politics.mideast
11930,talk.politics.mideast
11931,talk.politics.mideast
11932,talk.politics.mideast
11933,talk.politics.mideast
11934,talk.politics.mideast
11935,talk.politics.mideast
11936,talk.politics.mideast
11937,talk.politics.mideast
11938,talk.politics.mideast
11939,talk.politics.mideast
11940,talk.politics.mideast
11941,talk.politics.mideast
11942,talk.politics.mideast
11943,talk.politics.mideast
11944,talk.politics.mideast
11945,talk.politics.mideast
11946,talk.politics.mideast
11947,talk.politics.mideast
11948,talk.politics.mideast
11949,talk.politics.mideast
11950,talk.politics.mideast
11951,talk.politics.mideast
11952,talk.politics.mideast
11953,talk.politics.mideast
11954,talk.politics.mideast
11955,talk.politics.mideast
11956,talk.politics.mideast
11957,talk.politics.mideast
11958,talk.politics.mideast
11959,talk.politics.mideast
11960,talk.politics.mideast
11961,talk.politics.mideast
11962,talk.politics.mideast
11963,talk.politics.mideast
11964,talk.politics.mideast
11965,talk.politics.mideast
11966,talk.politics.mideast
11967,talk.politics.mideast
11968,talk.politics.mideast
11969,talk.politics.mideast
11970,talk.politics.mideast
11971,talk.politics.mideast
11972,talk.politics.mideast
11973,talk.politics.mideast
11974,talk.politics.mideast
11975,talk.politics.mideast
11976,talk.politics.mideast
11977,talk.politics.mideast
11978,talk.politics.mideast
11979,talk.politics.mideast
11980,talk.politics.mideast
11981,talk.politics.mideast
11982,talk.politics.mideast
11983,talk.politics.mideast
11984,talk.politics.mideast
11985,talk.politics.mideast
11986,talk.politics.mideast
11987,talk.politics.mideast
11988,talk.politics.mideast
11989,talk.politics.mideast
11990,talk.politics.mideast
11991,talk.politics.mideast
11992,talk.politics.mideast
11993,talk.politics.mideast
11994,talk.politics.mideast
11995,talk.politics.mideast
11996,talk.politics.mideast
11997,talk.politics.mideast
11998,talk.politics.mideast
11999,talk.politics.mideast
12000,talk.politics.mideast
12001,talk.politics.mideast
12002,talk.politics.mideast
12003,talk.politics.mideast
12004,talk.politics.mideast
12005,talk.politics.mideast
12006,talk.politics.mideast
12007,talk.politics.mideast
12008,talk.politics.mideast
12009,talk.politics.mideast
12010,talk.politics.mideast
12011,talk.politics.mideast
12012,talk.politics.mideast
12013,talk.politics.mideast
12014,talk.politics.mideast
12015,talk.politics.mideast
12016,talk.politics.mideast
12017,talk.politics.mideast
12018,talk.politics.mideast
12019,talk.politics.mideast
12020,talk.politics.mideast
12021,talk.politics.mideast
12022,talk.politics.mideast
12023,talk.politics.mideast
12024,talk.politics.mideast
12025,talk.politics.mideast
12026,talk.politics.mideast
12027,talk.politics.mideast
12028,talk.politics.mideast
12029,talk.politics.mideast
12030,talk.politics.mideast
12031,talk.politics.mideast
12032,talk.politics.mideast
12033,talk.politics.mideast
12034,talk.politics.mideast
12035,talk.politics.mideast
12036,talk.politics.mideast
12037,talk.politics.mideast
12038,talk.politics.mideast
12039,talk.politics.mideast
12040,talk.politics.mideast
12041,talk.politics.mideast
12042,talk.politics.mideast
12043,talk.politics.mideast
12044,talk.politics.mideast
12045,talk.politics.mideast
12046,talk.politics.mideast
12047,talk.politics.mideast
12048,talk.politics.mideast
12049,talk.politics.mideast
12050,talk.politics.mideast
12051,talk.politics.mideast
12052,talk.politics.mideast
12053,talk.politics.mideast
12054,talk.politics.mideast
12055,talk.politics.mideast
12056,talk.politics.mideast
12057,talk.politics.mideast
12058,talk.politics.mideast
12059,talk.politics.mideast
12060,talk.politics.mideast
12061,talk.politics.mideast
12062,talk.politics.mideast
12063,talk.politics.mideast
12064,talk.politics.mideast
12065,talk.politics.mideast
12066,talk.politics.mideast
12067,talk.politics.mideast
12068,talk.politics.mideast
12069,talk.politics.mideast
12070,talk.politics.mideast
12071,talk.politics.mideast
12072,talk.politics.mideast
12073,talk.politics.mideast
12074,talk.politics.mideast
12075,talk.politics.mideast
12076,talk.politics.mideast
12077,talk.politics.mideast
12078,talk.politics.mideast
12079,talk.politics.mideast
12080,talk.politics.mideast
12081,talk.politics.mideast
12082,talk.politics.mideast
12083,talk.politics.mideast
12084,talk.politics.mideast
12085,talk.politics.mideast
12086,talk.politics.mideast
12087,talk.politics.mideast
12088,talk.politics.mideast
12089,talk.politics.mideast
12090,talk.politics.mideast
12091,talk.politics.mideast
12092,talk.politics.mideast
12093,talk.politics.mideast
12094,talk.politics.mideast
12095,talk.politics.mideast
12096,talk.politics.mideast
12097,talk.politics.mideast
12098,talk.politics.mideast
12099,talk.politics.mideast
12100,talk.politics.mideast
12101,talk.politics.mideast
12102,talk.politics.mideast
12103,talk.politics.mideast
12104,talk.politics.mideast
12105,talk.politics.mideast
12106,talk.politics.mideast
12107,talk.politics.mideast
12108,talk.politics.mideast
12109,talk.politics.mideast
12110,talk.politics.mideast
12111,talk.politics.mideast
12112,talk.politics.mideast
12113,talk.politics.mideast
12114,talk.politics.mideast
12115,talk.politics.mideast
12116,talk.politics.mideast
12117,talk.politics.mideast
12118,talk.politics.mideast
12119,talk.politics.mideast
12120,talk.politics.mideast
12121,talk.politics.mideast
12122,talk.politics.mideast
12123,talk.politics.mideast
12124,talk.politics.mideast
12125,talk.politics.mideast
12126,talk.politics.mideast
12127,talk.politics.mideast
12128,talk.politics.mideast
12129,talk.politics.mideast
12130,talk.politics.mideast
12131,talk.politics.mideast
12132,talk.politics.mideast
12133,talk.politics.mideast
12134,talk.politics.mideast
12135,talk.politics.mideast
12136,talk.politics.mideast
12137,talk.politics.mideast
12138,talk.politics.mideast
12139,talk.politics.mideast
12140,talk.politics.mideast
12141,talk.politics.mideast
12142,talk.politics.mideast
12143,talk.politics.mideast
12144,talk.politics.mideast
12145,talk.politics.mideast
12146,talk.politics.mideast
12147,talk.politics.mideast
12148,talk.politics.mideast
12149,talk.politics.mideast
12150,talk.politics.mideast
12151,talk.politics.mideast
12152,talk.politics.mideast
12153,talk.politics.mideast
12154,talk.politics.mideast
12155,talk.politics.mideast
12156,talk.politics.mideast
12157,talk.politics.mideast
12158,talk.politics.mideast
12159,talk.politics.mideast
12160,talk.politics.mideast
12161,talk.politics.mideast
12162,talk.politics.mideast
12163,talk.politics.mideast
12164,talk.politics.mideast
12165,talk.politics.mideast
12166,talk.politics.mideast
12167,talk.politics.mideast
12168,talk.politics.mideast
12169,talk.politics.mideast
12170,talk.politics.mideast
12171,talk.politics.mideast
12172,talk.politics.mideast
12173,talk.politics.mideast
12174,talk.politics.mideast
12175,talk.politics.mideast
12176,talk.politics.mideast
12177,talk.politics.mideast
12178,talk.politics.mideast
12179,talk.politics.mideast
12180,talk.politics.mideast
12181,talk.politics.mideast
12182,talk.politics.mideast
12183,talk.politics.mideast
12184,talk.politics.mideast
12185,talk.politics.mideast
12186,talk.politics.mideast
12187,talk.politics.mideast
12188,talk.politics.mideast
12189,talk.politics.mideast
12190,talk.politics.mideast
12191,talk.politics.mideast
12192,talk.politics.mideast
12193,talk.politics.mideast
12194,talk.politics.mideast
12195,talk.politics.mideast
12196,talk.politics.mideast
12197,talk.politics.mideast
12198,talk.politics.mideast
12199,talk.politics.mideast
12200,talk.politics.mideast
12201,talk.politics.mideast
12202,talk.politics.mideast
12203,talk.politics.mideast
12204,talk.politics.mideast
12205,talk.politics.mideast
12206,talk.politics.mideast
12207,talk.politics.mideast
12208,talk.politics.mideast
12209,talk.politics.mideast
12210,talk.politics.mideast
12211,talk.politics.mideast
12212,talk.politics.mideast
12213,talk.politics.mideast
12214,talk.politics.mideast
12215,talk.politics.mideast
12216,talk.politics.mideast
12217,talk.politics.mideast
12218,talk.politics.mideast
12219,talk.politics.mideast
12220,talk.politics.mideast
12221,talk.politics.mideast
12222,talk.politics.mideast
12223,talk.politics.mideast
12224,talk.politics.mideast
12225,talk.politics.mideast
12226,talk.politics.mideast
12227,talk.politics.mideast
12228,talk.politics.mideast
12229,talk.politics.mideast
12230,talk.politics.mideast
12231,talk.politics.mideast
12232,talk.politics.mideast
12233,talk.politics.mideast
12234,talk.politics.mideast
12235,talk.politics.mideast
12236,talk.politics.mideast
12237,talk.politics.mideast
12238,talk.politics.mideast
12239,talk.politics.mideast
12240,talk.politics.mideast
12241,talk.politics.mideast
12242,talk.politics.mideast
12243,talk.politics.mideast
12244,talk.politics.mideast
12245,talk.politics.mideast
12246,talk.politics.mideast
12247,talk.politics.mideast
12248,talk.politics.mideast
12249,talk.politics.mideast
12250,talk.politics.mideast
12251,talk.politics.mideast
12252,talk.politics.mideast
12253,talk.politics.mideast
12254,talk.politics.mideast
12255,talk.politics.mideast
12256,talk.politics.mideast
12257,talk.politics.mideast
12258,talk.politics.mideast
12259,talk.politics.mideast
12260,talk.politics.mideast
12261,talk.politics.mideast
12262,talk.politics.mideast
12263,talk.politics.mideast
12264,talk.politics.mideast
12265,talk.politics.mideast
12266,talk.politics.mideast
12267,talk.politics.mideast
12268,talk.politics.mideast
12269,talk.politics.mideast
12270,talk.politics.mideast
12271,talk.politics.mideast
12272,talk.politics.mideast
12273,talk.politics.mideast
12274,talk.politics.mideast
12275,talk.politics.mideast
12276,talk.politics.mideast
12277,talk.politics.mideast
12278,talk.politics.mideast
12279,talk.politics.mideast
12280,talk.politics.mideast
12281,talk.politics.mideast
12282,talk.politics.mideast
12283,talk.politics.mideast
12284,talk.politics.mideast
12285,talk.politics.mideast
12286,talk.politics.mideast
12287,talk.politics.mideast
12288,talk.politics.mideast
12289,talk.politics.mideast
12290,talk.politics.mideast
12291,talk.politics.mideast
12292,talk.politics.mideast
12293,talk.politics.mideast
12294,talk.politics.mideast
12295,talk.politics.mideast
12296,talk.politics.mideast
12297,talk.politics.mideast
12298,talk.politics.mideast
12299,talk.politics.mideast
12300,talk.politics.mideast
12301,talk.politics.mideast
12302,talk.politics.mideast
12303,talk.politics.mideast
12304,talk.politics.mideast
12305,talk.politics.mideast
12306,talk.politics.mideast
12307,talk.politics.mideast
12308,talk.politics.mideast
12309,talk.politics.mideast
12310,talk.politics.mideast
12311,talk.politics.mideast
12312,talk.politics.mideast
12313,talk.politics.mideast
12314,talk.politics.mideast
12315,talk.politics.mideast
12316,talk.politics.mideast
12317,talk.politics.mideast
12318,talk.politics.mideast
12319,talk.politics.mideast
12320,talk.politics.mideast
12321,talk.politics.mideast
12322,talk.politics.mideast
12323,talk.politics.mideast
12324,talk.politics.mideast
12325,talk.politics.mideast
12326,talk.politics.mideast
12327,talk.politics.mideast
12328,talk.politics.mideast
12329,talk.politics.mideast
12330,talk.politics.mideast
12331,talk.politics.mideast
12332,talk.politics.mideast
12333,talk.politics.mideast
12334,talk.politics.mideast
12335,talk.politics.mideast
12336,talk.politics.mideast
12337,talk.politics.mideast
12338,talk.politics.mideast
12339,talk.politics.mideast
12340,talk.politics.mideast
12341,talk.politics.mideast
12342,talk.politics.mideast
12343,talk.politics.mideast
12344,talk.politics.mideast
12345,talk.politics.mideast
12346,talk.politics.mideast
12347,talk.politics.mideast
12348,talk.politics.mideast
12349,talk.politics.mideast
12350,talk.politics.mideast
12351,talk.politics.mideast
12352,talk.politics.mideast
12353,talk.politics.mideast
12354,talk.politics.mideast
12355,talk.politics.mideast
12356,talk.politics.mideast
12357,talk.politics.mideast
12358,talk.politics.mideast
12359,talk.politics.mideast
12360,talk.politics.mideast
12361,talk.politics.mideast
12362,talk.politics.mideast
12363,talk.politics.mideast
12364,talk.politics.mideast
12365,talk.politics.mideast
12366,talk.politics.mideast
12367,talk.politics.mideast
12368,talk.politics.mideast
12369,talk.politics.mideast
12370,talk.politics.mideast
12371,talk.politics.mideast
12372,talk.politics.mideast
12373,talk.politics.mideast
12374,talk.politics.mideast
12375,talk.politics.mideast
12376,talk.politics.mideast
12377,talk.politics.mideast
12378,talk.politics.mideast
12379,talk.politics.mideast
12380,talk.politics.mideast
12381,talk.politics.mideast
12382,talk.politics.mideast
12383,talk.politics.mideast
12384,talk.politics.mideast
12385,talk.politics.mideast
12386,talk.politics.mideast
12387,talk.politics.mideast
12388,talk.politics.mideast
12389,talk.politics.mideast
12390,talk.politics.mideast
12391,talk.politics.mideast
12392,talk.politics.mideast
12393,talk.politics.mideast
12394,talk.politics.mideast
12395,talk.politics.mideast
12396,talk.politics.mideast
12397,talk.politics.mideast
12398,talk.politics.mideast
12399,talk.politics.mideast
12400,talk.politics.mideast
12401,talk.politics.mideast
12402,talk.politics.mideast
12403,talk.politics.mideast
12404,talk.politics.mideast
12405,talk.politics.mideast
12406,talk.politics.mideast
12407,talk.politics.mideast
12408,talk.politics.mideast
12409,talk.politics.mideast
12410,talk.politics.mideast
12411,talk.politics.mideast
12412,talk.politics.mideast
12413,talk.politics.mideast
12414,talk.politics.mideast
12415,talk.politics.mideast
12416,talk.politics.mideast
12417,talk.politics.mideast
12418,talk.politics.mideast
12419,talk.politics.mideast
12420,talk.politics.mideast
12421,talk.politics.mideast
12422,talk.politics.mideast
12423,talk.politics.mideast
12424,talk.politics.mideast
12425,talk.politics.mideast
12426,talk.politics.mideast
12427,talk.politics.mideast
12428,talk.politics.mideast
12429,talk.politics.mideast
12430,talk.politics.mideast
12431,talk.politics.mideast
12432,talk.politics.mideast
12433,talk.politics.mideast
12434,talk.politics.mideast
12435,talk.politics.mideast
12436,talk.politics.mideast
12437,talk.politics.mideast
12438,talk.politics.mideast
12439,talk.politics.mideast
12440,talk.politics.mideast
12441,talk.politics.mideast
12442,talk.politics.mideast
12443,talk.politics.mideast
12444,talk.politics.mideast
12445,talk.politics.mideast
12446,talk.politics.mideast
12447,talk.politics.mideast
12448,talk.politics.mideast
12449,talk.politics.mideast
12450,talk.politics.mideast
12451,talk.politics.mideast
12452,talk.politics.mideast
12453,talk.politics.mideast
12454,talk.politics.mideast
12455,talk.politics.mideast
12456,talk.politics.mideast
12457,talk.politics.mideast
12458,talk.politics.mideast
12459,talk.politics.mideast
12460,talk.politics.mideast
12461,talk.politics.mideast
12462,talk.politics.mideast
12463,talk.politics.mideast
12464,talk.politics.mideast
12465,talk.politics.mideast
12466,talk.politics.mideast
12467,talk.politics.mideast
12468,talk.politics.mideast
12469,talk.politics.mideast
12470,talk.politics.mideast
12471,talk.politics.mideast
12472,talk.politics.mideast
12473,talk.politics.mideast
12474,talk.politics.mideast
12475,talk.politics.mideast
12476,talk.politics.mideast
12477,talk.politics.mideast
12478,talk.politics.mideast
12479,talk.politics.mideast
12480,talk.politics.mideast
12481,talk.politics.mideast
12482,talk.politics.mideast
12483,talk.politics.mideast
12484,talk.politics.mideast
12485,talk.politics.mideast
12486,talk.politics.mideast
12487,talk.politics.mideast
12488,talk.politics.mideast
12489,talk.politics.mideast
12490,talk.politics.mideast
12491,talk.politics.mideast
12492,talk.politics.mideast
12493,talk.politics.mideast
12494,talk.politics.mideast
12495,talk.politics.mideast
12496,talk.politics.mideast
12497,talk.politics.mideast
12498,talk.politics.mideast
12499,talk.politics.mideast
12500,talk.politics.mideast
12501,talk.politics.mideast
12502,talk.politics.mideast
12503,talk.politics.mideast
12504,talk.politics.mideast
12505,talk.politics.mideast
12506,talk.politics.mideast
12507,talk.politics.mideast
12508,talk.politics.mideast
12509,talk.politics.mideast
12510,talk.politics.mideast
12511,talk.politics.mideast
12512,talk.politics.mideast
12513,talk.politics.mideast
12514,talk.politics.mideast
12515,talk.politics.mideast
12516,talk.politics.mideast
12517,talk.politics.mideast
12518,talk.politics.mideast
12519,talk.politics.mideast
12520,talk.politics.mideast
12521,talk.politics.mideast
12522,talk.politics.mideast
12523,talk.politics.mideast
12524,talk.politics.mideast
12525,talk.politics.mideast
12526,talk.politics.mideast
12527,talk.politics.mideast
12528,talk.politics.mideast
12529,talk.politics.mideast
12530,talk.politics.mideast
12531,talk.politics.mideast
12532,talk.politics.mideast
12533,talk.politics.mideast
12534,talk.politics.mideast
12535,talk.politics.mideast
12536,talk.politics.mideast
12537,talk.politics.mideast
12538,talk.politics.mideast
12539,talk.politics.mideast
12540,talk.politics.mideast
12541,talk.politics.mideast
12542,talk.politics.mideast
12543,talk.politics.mideast
12544,talk.politics.mideast
12545,talk.politics.mideast
12546,talk.politics.mideast
12547,talk.politics.mideast
12548,talk.politics.mideast
12549,talk.politics.mideast
12550,talk.politics.mideast
12551,talk.politics.mideast
12552,talk.politics.mideast
12553,talk.politics.mideast
12554,talk.politics.mideast
12555,talk.politics.mideast
12556,talk.politics.mideast
12557,talk.politics.mideast
12558,talk.politics.mideast
12559,talk.politics.mideast
12560,talk.politics.mideast
12561,talk.politics.mideast
12562,talk.politics.mideast
12563,talk.politics.mideast
12564,talk.politics.mideast
12565,talk.politics.mideast
12566,talk.politics.mideast
12567,talk.politics.mideast
12568,talk.politics.mideast
12569,talk.politics.mideast
12570,talk.politics.mideast
12571,talk.politics.mideast
12572,talk.politics.mideast
12573,talk.politics.mideast
12574,talk.politics.mideast
12575,talk.politics.mideast
12576,talk.politics.mideast
12577,talk.politics.mideast
12578,talk.politics.mideast
12579,talk.politics.mideast
12580,talk.politics.mideast
12581,talk.politics.mideast
12582,talk.politics.mideast
12583,talk.politics.mideast
12584,talk.politics.mideast
12585,talk.politics.mideast
12586,talk.politics.mideast
12587,talk.politics.mideast
12588,talk.politics.mideast
12589,talk.politics.mideast
12590,talk.politics.mideast
12591,talk.politics.mideast
12592,talk.politics.mideast
12593,talk.politics.mideast
12594,talk.politics.mideast
12595,talk.politics.mideast
12596,talk.politics.mideast
12597,talk.politics.misc
12598,talk.politics.misc
12599,talk.politics.misc
12600,talk.politics.misc
12601,talk.politics.misc
12602,talk.politics.misc
12603,talk.politics.misc
12604,talk.politics.misc
12605,talk.politics.misc
12606,talk.politics.misc
12607,talk.politics.misc
12608,talk.politics.misc
12609,talk.politics.misc
12610,talk.politics.misc
12611,talk.politics.misc
12612,talk.politics.misc
12613,talk.politics.misc
12614,talk.politics.misc
12615,talk.politics.misc
12616,talk.politics.misc
12617,talk.politics.misc
12618,talk.politics.misc
12619,talk.politics.misc
12620,talk.politics.misc
12621,talk.politics.misc
12622,talk.politics.misc
12623,talk.politics.misc
12624,talk.politics.misc
12625,talk.politics.misc
12626,talk.politics.misc
12627,talk.politics.misc
12628,talk.politics.misc
12629,talk.politics.misc
12630,talk.politics.misc
12631,talk.politics.misc
12632,talk.politics.misc
12633,talk.politics.misc
12634,talk.politics.misc
12635,talk.politics.misc
12636,talk.politics.misc
12637,talk.politics.misc
